"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"2485",0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,2,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0
"2486",1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,3,0,0,5,0,0,0,2,0,0,3,0,0,1,0,1,0,0,68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"2487",0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,14,13,0,0,0,2,0,0,0,0,1,0,0,0,35,0,0,0,0,5,6,1,0,0,0,7,0,173,0,7,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,1,0
"2488",0,109,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,147,0,3,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2489",0,22,0,0,1,0,0,0,2,0,1,1,0,0,0,0,5,0,0,0,0,0,8,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,1,0,0,16,1,12,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,2,0,0,0,0,4,0,0,0,0,1,0,0,1,0,8,0,0,1,5,2
"2490",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,9,0,26,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,2,0,3,0,6,0,4,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2491",1,0,0,0,0,0,17,0,1,0,0,0,0,0,3,1,0,0,0,0,9,0,0,4,0,0,1,0,6,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,11,1,0,9,1,0,0,2,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,3,12,0,0,7
"2492",2,0,0,0,0,16,5,0,7,0,0,2,0,4,1,0,0,1,1,0,15,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,14,2,0,1,2,0,0,14,14,5,0,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,6,0,0,11,1,9,0,0,5,0,0,0,0,0,0,0,0,0
"2493",1,0,7,0,1,0,1,0,4,0,0,0,0,5,0,0,0,0,0,7,1,0,0,4,15,0,6,5,0,0,0,0,0,0,0,1,0,0,40,2,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494",6,0,0,0,0,19,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,7,0,32,3,0,0,4,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,13,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
"2495",0,0,0,0,2,0,0,0,0,12,0,1,0,0,1,0,0,0,0,18,0,0,0,0,0,4,0,0,15,0,8,2,5,0,4,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,10,29,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,0,8,3,0,0,19,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"2496",0,0,0,0,1,1,0,0,0,0,1,3,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"2497",0,25,0,0,0,0,0,4,0,0,16,2,0,6,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2498",0,0,0,0,1,0,0,0,23,0,0,2,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,28,0,0,35,0,0,8,1,0,0,0,0,0,0,17,1,6,0,24,0,2,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,6,0,3,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2499",0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,66,0,0,0,2,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0
"2500",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55,0,0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,3,0,0,0,0,0,12,0,0,0,0,3
"2501",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,37,0,0,0,0,0,0,36,2,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,5,1,0,55,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,34,0
"2502",6,82,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,3,0,0,3,0,0,0,136,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,49,14,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,14,0,8,0,3,0,0,1,0,2,0,0,0,0,9,0,0,1,0
"2504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,192,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,2,9,0
"2505",0,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,7,2,1,20,0,0,0,0,25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4,0,2,0,3,0,0,0,0,0,33,0,0,0,0,1,0,22,0,0,0,0
"2506",0,15,0,0,1,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,9,0,6,0,18,0,0,20,0,0,0,0,0,60,0,0,5,0,1,0,0,0
"2507",0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,0,0,0,0,0,0,38,24,0,0,0,0
"2508",0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,12,0,0,58,0,0,1,0,0,0,0,28,0,0,0,0,3,0,0,1,2,0,0,2,0,0,5,0,0,1,0,3,7,0,0,0,0,0,0,0,1,2,9,2,0,7,0,0,4,17,0,0,1,0,1,10,0,0,0,9,0,1,0,0,0,2,0,0,5,8,0,2,3,2
"2509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,79,0,0,30,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,3,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
"2510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,23,3,0,2,0,0,23,11,0,0,0,0,0,0,0,0,0,14,7,0,44,1,0,0,0,0,0,15,0,0,4,0
"2511",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"2512",2,0,0,5,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
"2513",0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,89,0,0,0,0,0,0,0,0
"2514",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,15,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,1,21
"2515",5,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,3,0,7,0,0,0,0,0,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3
"2516",0,0,0,10,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,4,0,0,5,6,2,0,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,5,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,50,0,9,0,1,0,0,0,4
"2517",0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,21,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,2,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,4,0,0,0,1,0,0
"2518",0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,0,27,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,2,0,0,0,0,35,0,0,1,0
"2519",0,0,0,0,71,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,8,0,7,0,0,0,0,0,0,0,0,0,26,0,2,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2520",14,0,0,2,3,0,0,3,4,27,1,0,35,79,0,0,0,1,67,0,19,1,7,7,0,0,8,4,6,0,3,0,45,11,20,0,0,0,0,0,1,0,0,0,28,0,0,0,0,5,0,0,4,36,12,0,0,0,15,0,0,7,8,0,40,0,1,18,0,3,0,0,14,28,5,2,0,7,0,0,1,0,8,0,1,0,0,0,0,0,0,1,16,0,1,0,0,0,7,110
"2521",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,10,0,0
"2522",0,0,0,0,0,7,1,0,0,2,2,2,0,19,0,0,0,2,0,0,2,8,0,0,3,2,0,0,0,0,0,2,16,0,2,1,0,0,0,0,0,4,0,0,2,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,1,0,0,3,8,0,24,0,0,0,0,1,0,2,0,0,16,0,0,0,0,0,0,0
"2523",0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7,0
"2524",0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,18,0,0,4,0,0,55,0,0,3,0,0,0,12,21,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,17,2,0,0,0,1,27,0,5,0,20,2,6,0,0,2,0,15,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,0,0,0
"2525",1,8,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,46,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,5,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2526",0,1,1,0,0,0,1,0,0,0,1,5,0,5,0,0,11,0,5,0,0,3,0,0,0,14,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,91,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,7,0,3,0,2
"2527",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0,0
"2528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,11,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,15
"2529",0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0,4,9,9,4,0,0,0,0,0,14,0,0,0,58,0,0,0,0,0,0,0,0,0,1,35,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,1,0,0,0,0,0,0,0,15,18,0,0,21,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0
"2530",1,12,0,0,0,0,15,0,23,0,0,0,1,0,0,0,0,0,0,0,23,2,0,0,0,0,5,0,11,0,0,7,0,0,8,0,0,0,0,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,87,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,16,0,3,0,0,0,0,0,20,2,42,0,0,0,0,3,1,0,0,0,25,0,0
"2531",0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0
"2532",0,0,0,0,15,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,46,0,0,8,2,0,0,0,0,0
"2533",0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,29,6,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,32,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0
"2534",7,4,1,0,36,79,0,0,38,67,2,0,8,10,4,0,0,0,53,10,0,7,59,12,12,0,0,0,5,0,0,13,0,35,9,19,33,0,4,0,46,2,1,0,1,0,0,13,0,3,11,0,67,0,0,41,1,0,58,0,0,0,0,1,3,0,61,0,31,7,0,0,0,12,0,1,0,20,0,11,0,4,0,3,0,2,2,0,0,3,1,4,20,2,17,0,0,0,89,6
"2535",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,2,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,3,0,0,1,0,6,0,0,0,0,33,17,7,0,5,0,0,0,0,9,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0
"2536",0,0,0,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,16,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,2,0,0,0
"2537",1,5,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,7,0,0,2,0,1,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,2,5,0,0,5,0,2,0,0,1,0,0,0,0
"2538",0,19,0,0,0,0,0,2,0,0,30,2,0,0,1,0,0,0,0,0,1,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"2539",0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2540",0,28,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,6,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,16,4,0,2,0,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,2,0,7,2,0,0,1,17,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,15,4,0,0,0,0,33
"2541",0,0,0,0,0,0,0,0,2,12,0,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,14,0,0,34,0,0,0,0,0,0,23,0,0,1,0,0,23,0,0,0,2,0,1,0,10,4,0,13,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,4,2,0,5,0,0,0,1,0,0,0,0,3,0
"2542",0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,3,0,1,0,0,0,1,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0
"2543",2,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,18,0,0,0,0,40,0,0,8
"2544",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,1,0,0,0,0,0,0,8,0,0,0,2,0
"2545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2546",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,80,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,7,0,0,18,0,0,0,0,0,0,0,0,0,0
"2547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,17,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,77,6,0,40,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,1,0
"2548",1,0,0,0,14,1,19,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,8,1,0,0,2,0,4,1,0,1,0,20,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,1,2,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,10,11,0,0,0,17
"2549",0,0,0,0,0,5,9,0,0,0,1,8,0,0,33,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,0,0,0,8,4,0,0,8,0,0,13,0,0
"2550",3,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,17,0,0
"2551",0,0,0,0,0,0,0,0,2,0,0,2,0,12,0,1,39,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,2,10,1,0,7,0,0,5,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,15,0,9,0,1,2,0,0,0,0,0,3,0,0,0,0,54,0,0,4,4,12,0,0,5,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
